clave_articulo,descripcion,inventarios,tipo_documentos,linea,serie,unidad,unidad_empaque,cantidad_almacen,rack,control_almacen,concepto,tipo_documento,documento,clave_cliente_proveedor,clave_vendedor,cantidad,precio,costo,tiempo_surtido,stock_min,stock_max,tipo_costeo,fecha_ultima_compra,pendiente_recibir,fecha_ultima_venta,pendientes_surtir,existencias,costo_promedio,ultimo_costo,tipo_elemento,unidad_salida,factor_entre_unidades,apartados,lote,pedimento,peso,volumen,clave_esuqema,cantidad_ventas_anuales,monto_ventas_anuales,cantidad_compras_anuales,monto_compras_anuales,cuenta_contable,estatus,manejo_ieps,tax_num,cuota_ieps,forma_ieps,clave_sat,clave_unidad,catalogo,id_catalogo,titulo_ml,color,medidas,volts,a,w,marca
K-FAR-T,ARRESTADOR DE FLAMA,1,M,REF,N,PZ,,1,16D,1-16D,,,,INF891031,,,,,7,0,5,,2021/5/18,,,,,847,847,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,INFRA
KIT-14,SIERRA COPA 10 PZ DIVERSAS,1,M,CON,N,JG,,1,11B,1-11B,,,,NMQ050902,,,,,7,0,20,,,,,,,,,P,JG,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
KL699,FILTRO GASOLINA KL699 MAHLE,1,M,REF,N,PZ,,1,5B,1-5B,,,,DUAG60100,,,,,3,0,5,,2021/4/28,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,MAHLE
KS450-B3,CALADORA ROJA BLACK&DECKER,1,M,HTA,S,PZ,,1,6D,1-6D,,,,GTR150812,,,,,7,0,3,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,ROJA,,,,,BLACK&DECKER
KTI2000PRO ,INVERSOR KTI2000PRO 200AMP,1,M,HTA,S,PZ,,1,3E,1-3E,,,,FER910704,,,,,7,0,2,,,,,,,3533.62,3533.62,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,120/220,200,,KERHER 
KTK-R-1-1/2,FUSIBLE 600V 10X38 KTK-R-1-1/2,1,M,REF,S,PZ,,4,1A,4-1A,,,,EFC070410,,,,,7,1,10,,2021/7/15,,,,,217,217,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,BUSSMANN
KX-T7030X,TELEFONO MULTILINEA KX-T7030X,1,M,INF,S,PZ,,1,9A,1-9A,,,,GTR150812,,,,,15,0,10,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
L 7805CV,REGU V-POSITIVO 5V 1A,1,M,REF,N,PZ,,4,1A,4-1A,,,,MAMJ56051,,,,,7,1,20,,,,,,,7.5,7.5,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,5,1,,GENERICA
L 7812CV,REGU V-POSITIVO 12V 1A,1,M,REF,N,PZ,,4,1A,4-1A,,,,MAMJ56051,,,,,7,1,20,,,,,,,11,11,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,12,1,,GENERICA
L16-20,CLAVIJA 480V 20A 3+N P CARGADO,1,M,REF,N,PZ,,1,10C,1-10C,,,,EER840703,,,,,7,1,5,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,480,20,,LEVITON
L16-30,CLAVIJA 480V 30A 3+N P CARGADO,1,M,REF,N,PZ,,1,10C,1-10C,,,,EER840703,,,,,7,1,5,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,480,30,,LEVITON
LADN22,CONTACTOR 4X10AX690V LAND22,1,M,ACO,N,PZ,,1,10C,1-10C,,,,EER840703,,,,,7,0,5,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,SCHNEIDER
LADN40,CONTACTOR 4X10AX690V LAND40,1,M,ACO,N,PZ,,1,10C,1-10C,,,,EER840703,,,,,7,0,5,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,SCHNEIDER
LAMP-3LED-VAR,LAMPARAS 3 LED VARIAS MARCAS,1,M,HTA,N,PZ,,1,10B,1-10B,,,,GTR150812,,,,,7,0,2,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
LAMP-DESECHO1,LAMPARA AMARILLA M DE BOMBILLA,1,M,HTA,N,PZ,,1,10E,1-10E,,,,GTR150812,,,,,7,0,2,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,AMARILLO,,,,,GENERICA
LAMP-DESECHO2,LAMPARA NEGRA CH DE BOMBILLA,1,M,HTA,N,PZ,,1,10E,1-10E,,,,GTR150812,,,,,7,0,2,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,NEGRO/ROJO,,,,,GENERICA
LAMP-DESECHO3,LAMPARA NEGRA CH UN LED,1,M,HTA,N,PZ,,1,10E,1-10E,,,,GTR150812,,,,,7,0,2,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,NEGRO/ROJO,,,,,GENERICA
LAMP-EXHIBIDOR,LAMPARA TOCADOR CON BASE RIEL,1,M,ACO,N,PZ,,1,12C,1-12C,,,,GTR150812,,,,,7,0,2,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
LD640EGR2304-Z ,SERVO MOTOR 24V LD640EGR2304-Z,1,M,ACO,N,PZ,,1,13C,1-13C,,,,GTR150812,,,,,7,0,2,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
LED-T8,LAMPARA LED T8 - REPARADA,1,M,ACO,N,PZ,,1,3A,1-3A,,,,GTR150812,,,,,7,0,10,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
LED-TIRAS-U,TIRAS DE ILUMINACION LED BOLSA,1,M,ACO,N,BO,,1,11B,1-11B,,,,GTR150812,,,,,7,0,10,,,,,,,,,P,BO,1,,N,N,,,1,,,,,,A,,,,,,,,,,NEGRO,,,,,GENERICA
LENT-BTRBBT,LENTES EXPO CLARO TRIC DERMA,1,M,ESS,N,PZ,,1,15B,1-15B,,,,LGS850318,,,,,7,0,12,,,,,,,288,288,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,CLARO,,,,,DERMACARE
LENTESNEGROST,LENTES OSCUROS SOLDADOR TORREN,1,M,ESS,N,PZ,,1,15B,1-15B,,,,LGS850318,,,,,7,0,48,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,OSCUROS,,,,,TORREN
LF-120V60A,FUSIBLE LIST FL 120 V 60A,1,M,REF,N,PZ,,1,10C,1-10C,,,,SVE000216,,,,,7,1,100,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,120,60,,GENERICA
LF-250V30A,FUSIBLE LIST FL 250 V 30A,1,M,REF,N,PZ,,1,10C,1-10C,,,,SVE000216,,,,,7,1,100,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,250,30,,GENERICA
LF-250V60A,FUSIBLE LIST FL 250 V 60A,1,M,REF,N,PZ,,1,10C,1-10C,,,,SVE000216,,,,,7,1,20,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,250,60,,GENERICA
LFL-IP66,LED FLOOD LIGHT CUADRADO,1,M,ACO,N,PZ,,1,10B,1-10B,,,,GTR150812,,,,,7,0,2,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
LIFAMA-120,LIJA PARA METAL-AGUA C99 # 120,1,M,CON,N,PZ,,1,20D,1-20D,,,,NMQ050902,,,,,7,2,50,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,FANDELI
LIFAMA-1500,LIJA METAL-AGUA C99 # 1500,1,M,CON,N,PZ,,1,20D,1-20D,,,,NMQ050902,,,,,7,2,50,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,FANDELI
LIFAMA-180,LIJA PARA METAL-AGUA C99 # 180,1,M,CON,N,PZ,,1,20D,1-20D,,,,NMQ050902,,,,,7,2,50,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,FANDELI
LIFAMA-240,LIJA PARA METAL-AGUA # 240,1,M,CON,N,PZ,,1,20D,1-20D,,,,NMQ050902,,,,,7,2,50,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,FANDELI
LIFAMS-100,LIJA PARA METAL-AGUA C99 # 100,1,M,CON,N,PZ,,1,20D,1-20D,,,,NMQ050902,,,,,7,2,50,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,FANDELI
LIFAMS-120R,LIJA PARA METAL-SECO # 120R,1,M,CON,N,PZ,,1,20D,1-20D,,,,NMQ050902,,,,,7,2,50,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,ROJO,,,,,FANDELI
LIFAMS-36R,LIJA METAL-SECO PT87 # 36R,1,M,CON,N,PZ,,1,20D,1-20D,,,,NMQ050902,,,,,7,2,50,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,ROJO,,,,,FANDELI
LIFAMS-60,LIJA PARA METAL-AGUA # 60,1,M,CON,N,PZ,,1,20D,1-20D,,,,NMQ050902,,,,,7,2,50,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,FANDELI
LIFAMS-80R,LIJA PARA METAL-SECO J73 # 80,1,M,CON,N,PZ,,1,20D,1-20D,,,,NMQ050902,,,,,7,2,50,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,FANDELI
LIMA-7R-S,LIMA REDONDA DE 7 SANTUL,1,M,HTA,N,PZ,,1,18C,1-18C,,,,NMQ050902,,,,,7,2,20,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,SANTUL
LIMP-BOQ,LIMPIA BOQUILLAS,1,M,HTA,N,JG,,1,16D,1-16D,,,,INF891031,,,,,7,0,2,,,,,,,,,P,JG,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,INFRA
LIORBI-120G,LIJA ORBITAL GOLD 6234 # 120,1,M,CON,N,PZ,,1,20D,1-20D,,,,LUM930623,,,,,15,10,100,,2021/4/19,,,,,11.32,11.32,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,AMARILLA,,,,,NORTON
LIORBI-180G,LIJA ORBITAL GOLD 6232 # 180,1,M,CON,N,PZ,,1,20D,1-20D,,,,LUM930623,,,,,15,10,100,,2021/4/19,,,,,11.64,11.64,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,AMARILLA,,,,,NORTON
LIORBI-36A,LIJA ORBITAL BLUE 23590 # 36,1,M,CON,N,PZ,,1,20D,1-20D,,,,LUM930623,,,,,15,10,100,,,,,,,43.77,43.77,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,AZUL,,,,,NORTON
LIORBI-80A,LIJA ORBITAL BLUE 23588 # 80,1,M,CON,N,PZ,,1,20D,1-20D,,,,LUM930623,,,,,15,10,100,,,,,,,29.38,29.38,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,AZUL,,,,,NORTON
LIORBI-80G,LIJA ORBITAL GOLD 6236 # 80,1,M,CON,N,PZ,,1,20D,1-20D,,,,LUM930623,,,,,15,10,100,,,,,,,13.2,13.2,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,AMARILLA,,,,,NORTON
LM221,SWITCH 1+N LM221 SQUARE,1,M,REF,N,PZ,,1,12D,1-12D,,,,GTR150812,,,,,7,2,20,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
LMB-6G,LIMA MEDIA CAÑA BASTARDA 6 GEN,1,M,HTA,N,PZ,,1,18C,1-18C,,,,NMQ050902,,,,,7,2,20,,,,,,,41,41,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,6,,,,TRUPER
LMCB-12T,LIMA MEDIA CAÑA BASTAR 1-3/16,1,M,HTA,N,PZ,,1,18C,1-18C,,,,NMQ050902,,,,,7,2,20,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,1-3/16,,,,TRUPER
LMCB-6T,LIMA MEDIA CAÑA 6'' BASTARDA,1,M,HTA,N,PZ,,1,18C,1-18C,,,,NMQ050902,,,,,7,2,20,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,6,,,,TRUPER
LMCE-8S,LIMA MEDIA CAÑA ESCOFI 8 SANT,1,M,HTA,N,PZ,,1,18C,1-18C,,,,NMQ050902,,,,,7,2,20,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,8,,,,SANTUL
LN22F00,SOLDADURA 50/50 HID,1,M,CON,N,PZ,,1,20C,1-20C,,,,SAAM720219,,,,,7,0,50,,,,,,,896.85,896.85,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
LOGI,DOBLADORA DE TUBOS - ACCESORIO,1,M,HTA,N,JG,,1,11D,1-11D,,,,GTR150812,,,,,7,0,2,,,,,,,,,P,JG,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,LOGI
LONA,LUNA AZUL 24X36 PIES GEESNA,1,M,ACO,N,PZ,,1,11PS,1-11PS,,,,GTR150812,,,,,7,0,2,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,AZUL,,,,,GEESNA
LPB-10S,LIMA PLANA BASTAR 1 10 SANTUL,1,M,HTA,N,PZ,,1,18C,1-18C,,,,NMQ050902,,,,,7,2,20,,,,,,,46.29,46.29,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,1X10,,,,SANTUL
LPM-10S,LIMA PLANA MUSA 1 10 SANTUL ,1,M,HTA,N,PZ,,1,18C,1-18C,,,,NMQ050902,,,,,7,2,20,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,SANTUL
LRB-10S,LIMA REDONDA BASTAR 10 SANTUL,1,M,HTA,N,PZ,,1,18C,1-18C,,,,NMQ050902,,,,,7,2,20,,,,,,,34,34,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,10,,,,SANTUL
LS-175M,LUMINARIA SUB-URBANO,1,M,ACO,N,PZ,,1,10B,1-10B,,,,NMQ050902,,,,,7,0,2,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,VOLTECK
M-33A,CINTA AISLANTE AMARILLA 18MM,1,M,CON,N,PZ,,1,18B,1-18B,,,,NMQ050902,,,,,7,2,30,,,,,,,13,13,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,AMARILLA,,,,,TRUPER
M-33R,CINTA AISLANTE ROJA 18MM,1,M,CON,N,PZ,,1,18B,1-18B,,,,NMQ050902,,,,,7,2,30,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,ROJA,,,,,TRUPER
M-33V,CINTA AISLANTE VERDE 18MM,1,M,CON,N,PZ,,1,18B,1-18B,,,,NMQ050902,,,,,7,2,30,,,,,,,13,13,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,VERDE,,,,,TRUPER
M-33X,CINTA AISLANTE NEGRA EXPERTO T,1,M,CON,N,PZ,,1,18B,1-18B,,,,NMQ050902,,,,,7,2,30,,,,,,,13,13,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,NEGRO,18MM,,,,TRUPER
M-33Z,CINTA AISLANTE AZUL 18MM,1,M,CON,N,PZ,,1,18B,1-18B,,,,NMQ050902,,,,,7,2,30,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,AZUL,,,,,TRUPER
M100,PRENSA ROJA EN C DE 4S M100,1,M,HTA,N,PZ,,1,13CV,1-13CV,,,,TTC920120,,,,,7,0,5,,,,,,,655,655,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,URREA
M42COBALT,SIERRA COPA BIME 1-1/2 27524,1,M,CON,N,PZ,,1,18C,1-18C,,,,NMQ050902,,,,,7,0,20,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,1-1/2,,,,GENERICA
M557HND,MINIESMERIL 9557HN DAÑADO,1,M,HTA,S,PZ,,1,12D,1-12D,,,,GTR150812,,,,,7,0,2,,,,,,,1440,1440,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
M557HN,MINIESMERIL 9557HN,1,M,HTA,S,PZ,,1,12D,1-12D,,,,GTR150812,,,,,7,0,2,,,,,,,1440,1440,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
M9510G,MINIESMERIL M9510G QUEMADO,1,M,HTA,S,PZ,,1,12D,1-12D,,,,GTR150812,,,,,7,0,2,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
MALETIN-TOR,MALETIN PORTA TORNILLERA GRIS,1,M,HTA,N,PZ,,1,17B,1-17B,,,,GTR150812,,,,,7,0,2,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,RIMAX
MALLA05X05,MALLA DE 1X1.2 METROS,1,M,ACO,N,M,,1,23PS,1-23PS,,,,MDM910322,,,,,7,0,2,,2021/7/16,,,,,95,95,P,M,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
MALLASOMBRA80,MALLA SOMBRA AL 80%,1,M,ACO,N,M,,1,10A,1-10A,,,,GTR150812,,,,,7,0,50,,,,,,,,,P,M,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
MAN-20X1/2X,MANGUERA REFORZADA 4 CAPAS 20M,1,M,CON,N,PZ,,1,1A,1-1A,,,,TTC920120,,,,,7,0,2,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
MAN-ART-U,MANGUERA ARTICULADA,1,M,REF,N,PZ,,1,13E,1-13E,,,,TTC920120,,,,,7,0,2,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
MAN-CAZ-1/4C,MANDRIL 1/4 CONCRETO M14-15,1,M,HTA,N,PZ,,1,18C,1-18C,,,,NMQ050902,,,,,7,1,10,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,1/4,,,,TRUPER
MAN-FRE3/16,MANGUERA FRENOS A-3/16 NEGRO,1,M,REF,N,M,,1,5A,1-5A,,,,GTR150812,,,,,7,0,10,,,,,,,,,P,M,1,,N,N,,,1,,,,,,A,,,,,,,,,,NEGRO,,,,,GENERICA
MAN-G15B-TRUCK,MANGUERA AZUL FRENOS DE AIRE,1,M,REF,N,M,,1,5A,1-5A,,,,SVE000216,,,,,7,0,10,,,,,,,,,P,M,1,,N,N,,,1,,,,,,A,,,,,,,,,,AZUL,,,,,GENERICA
MAN-HIDRA-VAR,MANGUERAS HIDRAULICAS 3/8-1/4S,1,M,REF,N,CJ,,1,7A,1-7A,,,,TTC920120,,,,,7,0,2,,,,,,,,,P,CJ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
MAN-PRES-HYDRO,MANGUERA PRESION HIDROLAVADORA,1,M,REF,N,PZ,,1,13D,1-13D,,,,GTR150812,,,,,7,0,2,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
MAN-RES-1/4X50 ,MANGUERA P AIRE RESORTE 1/4X50,1,M,HTA,N,PZ,,1,11D,1-11D,,,,GTR150812,,,,,7,1,10,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,NARANJA,1/4X50,,,,GENERICA
MAN-TWIS-FG25K,MANGUERA FLEX TWISTER,1,M,REF,N,PZ,,1,5B,1-5B,,,,GTR150812,,,,,7,0,2,,2021/4/12,,,,,299,299,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
MAN-VARIOS,MANGUERA VARIOS,1,M,CON,N,PZ,,1,6C,1-6C,,,,GTR150812,,,,,7,0,10,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
MAND-CARN-T,MANDIL DE CARNAZA GENERICO,1,M,ESS,N,PZ,,1,15B,1-15B,,,,LGS850318,,,,,7,0,5,,,,,,,170.7,170.7,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,CARNAZA,,,,,GENERICA
MANDPLAS,MANDIL DE PLASTICO ,1,M,ESS,N,PZ,,1,15B,1-15B,,,,LGS850318,,,,,7,0,5,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,BLANCA,,,,,GENERICA
MANE-PINT,MANERAL SIN FELPA PARA PINTAR,1,M,HTA,N,PZ,,1,4A,1-4A,,,,LEAG82021,,,,,7,0,2,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
MANE-SC50-2,MANERAL L Y BOQUILLA SC50-2,1,M,HTA,N,PZ,,1,16D,1-16D,,,,INF891031,,,,,7,0,2,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
MANERAL-AZUL,MANERAL CON RODILLO # 4 COMEX,1,M,HTA,N,PZ,,1,19B,1-19B,,,,LEAG82021,,,,,7,0,2,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,AZUL,,,,,GENERICA
MANGA-GEN,MANGAS PARA SOLDADOR GENERICA,1,M,ESS,N,PR,,1,15B,1-15B,,,,INF891031,,,,,7,0,2,,,,,,,,,P,PR,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
MANGA-INFRA,MANGAS PARA SOLDADOR INFRA,1,M,ESS,N,PR,,1,15B,1-15B,,,,INF891031,,,,,7,1,2,,,,,,,,,P,PR,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
MANGO-ROT,MANGO PARA TALADRO,1,M,HTA,N,PZ,,1,13CV,1-13CV,,,,GTR150812,,,,,7,0,2,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,URREA
MANGO-TAL,MANGO PARA TALADRO INCOMPLETO ,1,M,HTA,N,PZ,,1,6D,1-6D,,,,MDM910322,,,,,7,0,2,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
MANGUERA-1/2,MANGUERA DE 1/2 TRANSPARENTE ,1,M,CON,N,M,,1,23PS,1-23PS,,,,MDM910322,,,,,7,0,10,,,,,,,,,P,M,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
MASKFF45,CARETAS ECONOMICA FULL FACE,1,M,ESS,N,PZ,,1,4D,1-4D,,,,GTR150812,,,,,7,0,100,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
MASKINT,CINTA MASKING,1,M,ACO,N,PZ,,1,18B,1-18B,,,,MDM910322,,,,,3,0,100,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
MASTIQUE,MASTIQUE ,1,M,CON,N,KG,,1,17C,1-17C,,,,MDM910322,,,,,7,0,2,,,,,,,,,P,KG,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
MATRACA-ESL,MATRACA PARA ESLINGA – DAÑADA,1,M,HTA,N,PZ,,1,15E,1-15E,,,,GTR150812,,,,,7,0,5,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
MB-24,MARTILLO 24 OZ  BOLA PULIDA,1,M,HTA,N,PZ,,1,18D,1-18D,,,,NMQ050902,,,,,7,2,20,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
MB-8,MARTILLO DE BOLA PULIDO 8 OZ,1,M,HTA,N,PZ,,1,18D,1-18D,,,,NMQ050902,,,,,7,2,20,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
MB97151-02800,MICRO SWITCH 02800,1,M,REF,N,PZ,,4,1A,4-1A,,,,MAMJ56051,,,,,7,0,2,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
MC144898P,CI MC144898P,1,M,REF,N,PZ,,4,1A,4-1A,,,,AEL920315,,,,,7,2,20,,2021/7/12,,,,,174,174,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
MDF12MM,HOJA MDF 12MM DE ESPESOR,1,M,ACO,N,PZ,,3,1A,3-1A,,,,MDM910322,,,,,2,0,8,,2021/4/7,,,,,439.65,439.65,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
MER-12N,MENSULAS DE ACERO 8X12 MER-12N,1,M,ACO,N,PZ,,1,19D,1-19D,,,,NMQ050902,,,,,3,0,5,,2021/7/2,,,,,49,49,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,GRIS,8X12X4MM,,,,GENERICA
MFQ-40,BASCULA MFQ-40,1,M,INF,S,PZ,,1,6PS,1-6PS,,,,GTR150812,,,,,7,0,3,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,TORREY
MG62256MG-5,CI MG62256MG-5,1,M,REF,N,PZ,,4,1A,4-1A,,,,AEL920315,,,,,7,2,20,,2021/7/12,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
MH-16P,MARTILLO 16 OZ DE HULE,1,M,HTA,N,PZ,,1,18D,1-18D,,,,NMQ050902,,,,,7,2,20,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
MH-8P,MARTILLO 8 OZ DE HULE,1,M,HTA,N,PZ,,1,18D,1-18D,,,,NMQ050902,,,,,7,2,20,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
MH1812,SEGUETA ESTANDAR NICHOLSON,1,M,CON,N,PZ,,1,20C,1-20C,,,,MDM910322,,,,,3,0,100,,2021/5/4,,,,,14,14,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
MIC-ANTIES,MICA ANTIESTATICA 1.20M2,1,M,REF,N,PZ,,4,1A,4-1A,,,,MAMJ56051,,,,,7,0,5,,,,,,,127.6,127.6,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,GRIS,1X1.2,,,,GENERICA
MICA-CUA-TRI,MICA CUARTO PARA MONTACARGA,1,M,REF,N,PZ,,1,4B,1-4B,,,,SVE000216,,,,,7,0,8,,,,,,,,,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
MICRO-SW,MICRO SWITCH MICRO-SW,1,M,REF,N,PZ,,4,1A,4-1A,,,,MAMJ56051,,,,,7,0,20,,,,,,,23.2,23.2,P,PZ,1,,N,N,,,1,,,,,,A,,,,,,,,,,,,,,,GENERICA
